label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P3,28,0.36,0.29,0.22,0.13,40.532643001825356,130.52883876968804,-33.35774519251975,17.110933883307535,53.78812008738059,-15.311019784965698,70.88762038295971,271.84315588709245,-81.05776498173192,18.73940101059486,40.62277700469507,-7.309756213741035,1.9269503121613747,3.8239679436425984,-0.7426108890991956
P3,29,0.37,0.17,0.31,0.15,40.74373441219353,114.00841956734857,-29.48733367384213,6.919162966202025,23.880278860668767,-4.96830559696112,29.821746118300606,58.4848101761663,-14.815347950671054,40.265955328228934,63.232135954581,-15.427605321326718,6.671245236166343,13.23705975696333,-3.3377010769718902
P3,30,0.4,0.21,0.23,0.16,17.189746931431785,34.72081754165284,-9.637588639850842,9.855027686188055,25.56376025813185,-6.70848366420738,65.12454411344432,154.57531434660268,-37.02933531730293,37.74468168293547,68.48266256524725,-15.623193638944812,14.02127161907184,51.84927281740822,-12.717207020240249
P4,1,0.1,0.11,0.27,0.52,37.32526743896741,78.67102507267307,-17.87347837301919,5.405665246118853,11.56289725625565,-2.5811827342588027,12.78753304737081,26.605767392774716,-7.827942421756952,15.786256639730182,24.818655891831344,-4.4359287198496276,7.275793711008202,14.251590422868592,-3.083133282166319
P4,2,0.15,0.16,0.3,0.39,152.01824039681782,976.6497304900731,-180.98290462537707,15.99801015680453,60.35494064231345,-15.84763856636762,4.8716482739948574,16.205356618925112,-4.575149849146075,14.129853034397573,24.705265229979915,-5.311115473573853,5.791156300752122,10.277072194611511,-2.7694844351240486
P4,3,0.11,0.09,0.4,0.4,87.25360331098358,315.1832023493088,-86.13503847778861,10.422400508243342,24.125165953482476,-6.118867771587341,23.13437885626285,69.19786351627772,-24.587423791594386,19.201687106925604,33.26178388551071,-6.704869840570608,5.962381236759888,11.098709385236521,-2.3660461232951064
P4,4,0.14,0.12,0.29,0.45,30.34887821999384,78.3203966302836,-20.492434438288765,6.380579323121649,19.16800842566265,-5.3811925490638215,9.268170816001312,21.85791273230923,-5.56535906977594,14.565002752385185,36.28307563818481,-8.396870153398972,8.162337880262852,17.755461436836498,-3.928758661878073
P4,5,0.17,0.14,0.23,0.46,34.9864642111044,105.8845650588451,-29.49953318934724,7.979559284601769,20.40904080045041,-4.996414957367262,6.904991156658521,16.94393976659752,-3.493296204237676,16.447060109955576,32.46507520961009,-7.201559793086692,7.2470364296631065,19.928075267641965,-4.623947744958832
P4,6,0.1,0.15,0.32,0.43,37.01354340501432,115.48849882704368,-30.830903564865185,8.149681046951471,21.118567601736938,-6.842440162918496,21.450795826843176,96.62529640545326,-26.147243985695127,18.36049636471318,69.89525997247182,-16.79241135303862,6.97274220958706,15.280356100865582,-3.161042069052341
P4,7,0.18,0.09,0.24,0.49,32.18334664145376,72.47500991679638,-20.11890891714759,5.4965997046693635,14.067131766077843,-2.8708226830659775,6.611336871634268,16.274612578192368,-4.149380740832723,19.34477962887725,35.917659464865906,-8.97306794308166,4.015516807554343,7.778416842212021,-1.7776607730156946
P4,8,0.07,0.13,0.35,0.45,15.598933676253974,63.34513854763749,-8.81795265919139,5.700481592739894,11.330973974290577,-2.4383759748917377,7.392976497612157,14.24199746769014,-3.9764296900810443,13.424179506327336,23.56858510432724,-4.035748083610989,6.878739538853223,15.54484396145605,-3.341363626030819
P4,9,0.16,0.1,0.3,0.44,39.41247209252269,98.29673606454503,-26.45609749263302,10.856517137232444,35.802031439919276,-8.546245806906553,18.96150165403235,57.406400726277994,-14.713941725709722,33.39014334323412,69.80634773547727,-16.970896477399226,9.382490526110388,22.50688337094647,-4.719693285502951
P4,10,0.13,0.08,0.31,0.48,105.59611424460405,457.8870638878472,-91.50109699667695,14.491535615635248,60.64427543886525,-16.549745093195128,17.767553934087214,29.414504308503933,-6.211453015100551,24.523015646076907,70.79927545801598,-16.868292561988717,3.9223534749178346,8.315768289586458,-1.7558231687331136
P4,11,0.17,0.09,0.3,0.44,43.1630656318235,153.88674095964538,-38.406710136498155,13.67544521087322,41.37079737795921,-11.02756569129878,18.685606621700213,62.84248235945664,-19.15740888675512,42.56168933857474,70.2021831161668,-12.898251046494547,4.940423133269116,13.25069035397387,-3.5061727865525683
P4,12,0.08,0.13,0.35,0.44,31.691798552391848,109.29453529203776,-32.36607704305163,8.516370592968029,21.050628991510337,-4.258105585892756,30.433469862249545,95.5119709219191,-25.79424951159232,27.576749182873055,84.43644095838815,-18.911142892150234,4.564501825567348,7.76337999518,-1.2614229508549382
P4,13,0.1,0.11,0.36,0.43,26.393750833208586,112.10671382624754,-30.79926673767209,8.225633562041308,23.956824176999596,-6.067183447301983,41.04108666399708,121.05323152583156,-34.21449217694756,25.435961874734524,46.1335370638369,-8.438473850239944,6.906796057200527,16.365224409267558,-3.881238913907447
P4,14,0.13,0.19,0.34,0.34,31.616818510535154,67.3830116376613,-17.29273998380101,22.518781231735957,51.63846860552212,-13.772639778976478,57.200788398832216,135.11593504145378,-38.32415338703156,45.47489428011488,95.08925337916637,-21.916641129446933,5.214777442351915,12.471964254573749,-3.1376238305230286
P4,15,0.12,0.16,0.28,0.44,58.36595135508428,419.73360833686456,-79.22318420910045,21.565494961772586,92.35560833660396,-24.220843628837883,32.50853751854377,70.18578741312258,-17.587628521734693,44.03391283760057,128.45325468253174,-26.198351167970518,3.8315216407437687,13.524649426599158,-3.3042615439054615
P4,16,0.16,0.15,0.29,0.4,266.9371631066764,1042.027125987926,-309.1008996721957,20.679366179466804,41.13590532918664,-11.065029537699413,38.303104206081635,94.85022444092968,-21.00975503291548,39.25038759892037,111.57396568662628,-27.632615555494386,6.402498363739873,14.282892649288746,-3.0240776152903663
P4,17,0.11,0.08,0.35,0.46,33.2138638170137,84.44615700414928,-25.37219617729077,8.286930606759576,16.939294266664376,-4.21418234933089,17.690038528749568,43.09193957327781,-13.640574710535883,17.68432853926496,52.18541210254142,-10.554150781779256,8.443744711530092,13.426184913242501,-2.864089536380298
P4,18,0.1,0.1,0.46,0.34,500.81080473951084,1632.79414595753,-452.86810821502405,8.594073783691563,32.12223847942198,-6.629732598239737,11.813355440371932,34.66200280899331,-9.335463316948417,27.047276236155223,65.5146592244871,-17.233083375974797,3.286968478637631,6.756202810989306,-1.6569851585166842
P4,19,0.18,0.13,0.3,0.39,77.75428824993023,342.38472841647587,-66.5274549013792,14.108510547750553,43.887794058821456,-10.786469543939045,13.576602075791554,49.03814565650828,-12.81584242314983,38.67573197574259,74.21142877676854,-17.680313469132916,4.588365308244068,10.747190057100823,-2.174148743476486
P4,20,0.11,0.16,0.22,0.51,230.76086465284348,739.6845831706851,-187.92399861975719,10.14081074267692,23.887481005951496,-6.371531277254023,54.033476531223705,123.26608593489748,-30.28697693382019,23.087566451938756,52.49339456855472,-9.084255711349497,5.541165381361668,12.103302354960569,-2.8163039251098176
P4,21,0.15,0.08,0.28,0.49,45.94871329628219,101.64862358069036,-24.402328456662744,11.29277682426142,32.6363355013703,-10.037063840287432,43.179476032941324,161.67414937691842,-39.37631307673155,34.23825411022515,80.78162516916638,-20.7755330167526,5.703530961090861,12.969108231410504,-3.327522463927899
P4,22,0.08,0.18,0.26,0.48,28.017583426590594,77.94397764937399,-20.643902694376596,6.8734427525332125,13.86123327416826,-2.8441712111705906,71.06139080450079,310.67238513119406,-71.81515821653066,19.15231457073236,33.02534704997939,-6.615893792602623,4.3261263810904405,7.97803626835869,-2.484176165801707
P4,23,0.11,0.08,0.37,0.44,169.65313803508712,835.6246427283445,-171.78768038258792,11.394257281615298,66.32760080627577,-13.643668562545617,30.183979270278783,57.36715533015813,-16.571484854081397,40.921394527408914,117.19337881761854,-27.382302720615755,6.359357316770736,15.997135203619667,-3.5457204838927305
P4,24,0.16,0.12,0.26,0.46,41.67666730020973,127.2702704567051,-36.21379644750194,15.787279842266834,34.92478313244793,-9.545718054255362,63.05030305513212,212.51877765736546,-71.37793338857857,71.24540927840995,254.76607269818237,-60.15232912258317,3.387648662027112,5.146439639521744,-1.0069301137590694
P4,25,0.16,0.15,0.29,0.4,68.49191988748116,257.3087414543237,-69.09067757452446,7.066047284294328,23.298122024040275,-4.829925807095486,8.263065633321146,46.169490883722844,-7.808131286355379,67.22272628406216,197.56213295556677,-53.80674050853943,3.1554911358415856,6.102984113015815,-1.2481972327870217
P4,26,0.17,0.13,0.34,0.36,75.76073112529443,256.0457772195542,-43.947463358773604,16.40255598815102,70.9587019911146,-19.670396458109238,52.79239821728886,172.23563666419383,-54.127451427524996,61.425451098889084,155.4671837969157,-38.34390203645143,6.581063660423842,12.546169924529547,-2.6610957856561304
P4,27,0.12,0.14,0.32,0.42,44.102544568049225,76.33439754705816,-18.642270615548963,6.755367970818231,17.269147517896485,-5.249938035061908,12.937443949461837,32.895592549393584,-8.569405954367783,24.34159456921933,83.74181701755327,-15.679797135010674,4.713278536257793,11.910640925484499,-2.8057637954884083
P4,28,0.13,0.11,0.32,0.44,88.39906900158454,288.2595062904162,-72.94212824765998,8.5765514044849,13.997332664440776,-2.1454047246199637,68.2329464335161,215.54073361320172,-63.79883950476897,41.43381909723328,86.72445408345017,-23.8179087629734,5.121063335659904,14.948753832607785,-3.393926067570859
P4,29,0.2,0.13,0.25,0.42,38.595589634657756,130.8819850067632,-35.18268171579203,13.43899251940241,31.73324648411171,-9.564689669102627,37.70204841455786,148.2587357032121,-36.475654828892566,38.94083943124217,131.39178719405948,-31.227170675040117,6.210972289578767,12.559437214901921,-2.8556124240030996
P4,30,0.1,0.17,0.32,0.41,34.750442125578324,89.49296176667097,-25.99146232907099,5.818645214888106,12.55132542344831,-3.1906404294943616,15.685021709163735,36.218593023511545,-9.95453132816494,39.11971068016291,124.2869925641218,-33.38771072115218,4.015634463568514,7.833738191379572,-1.8535314439482589
P5,1,0.31,0.2,0.22,0.27,204.08577868818847,616.0171255894012,-153.30217316176214,19.298890586235107,79.79026067202454,-21.20545738788661,15.90513676821557,46.17126500690101,-10.87628168186968,38.67603048791322,81.98401318453323,-17.1329444201699,6.029729388291121,10.20145428159015,-1.8392675190732466
P5,2,0.34,0.23,0.17,0.26,191.14435602299227,495.05946547168617,-141.8566290534756,15.945583754027265,79.73703403312015,-19.86282892601651,12.443158054316255,47.656541007146615,-11.918340939279952,18.667320105202982,31.944056987815593,-6.739875267311694,6.21535079037422,16.052098371435964,-3.689891742815786
P5,3,0.24,0.16,0.38,0.22,317.7665588357495,845.118272984984,-263.0673735697933,31.6658868516507,67.68560541108207,-17.932665587598787,23.236833855365994,55.193836096113394,-15.459408854562778,20.86083251471777,51.58168632359204,-10.180659386175764,6.879304095598734,30.89526802799177,-8.108063624156898
P5,4,0.32,0.18,0.31,0.19,61.83008259159692,154.30444231867466,-38.03851336610562,20.114116004338996,67.55523023406053,-16.34238432973577,32.97445144700224,71.2532366993169,-16.544745331975154,19.556620971666565,42.07752018008426,-8.485672346858724,4.577475884015206,7.900855657906993,-1.7454170305148198
P5,5,0.21,0.23,0.34,0.22,268.30357976878815,584.9542078481009,-184.08710853208387,18.300240113913727,35.321436624043685,-8.061741321269725,24.244696362473334,60.56409159926174,-12.872758556904788,26.355740093388995,89.900201671099,-22.8183583179877,3.1711667691031047,8.340876719890879,-1.807674261673666
P5,6,0.32,0.2,0.21,0.27,317.1945785517904,1456.9687190310901,-408.2472365534681,54.17893683182628,214.26862981793715,-50.36329065585006,37.77927842746375,96.18436072077917,-28.085510227357226,43.67381572437339,92.49241931759387,-21.260252995122617,5.336766857672149,12.915417022113312,-2.950978981780073
P5,7,0.32,0.21,0.24,0.23,113.43695485487345,270.81942964192524,-73.1957330235514,29.38950623110006,70.43862057176119,-18.248846805573645,22.767744697340028,79.66415282204665,-16.153902876567045,27.468590144213014,43.02478770790749,-7.782254685855236,6.304177908261035,14.18989578519053,-3.1372243964000486
P5,8,0.37,0.16,0.31,0.16,225.34285824472602,358.9856884665378,-80.81975014678507,19.915408326834324,71.82482636062525,-19.1825812683003,10.84256388875287,20.406431447246252,-5.806723007368776,18.486615774758263,34.26334168654899,-4.168812706264124,3.646640589067355,7.158352464643543,-1.9306970687942462
P5,9,0.32,0.2,0.2,0.28,217.72930816726063,533.5599589426407,-142.59322628934225,29.02953445815388,70.62919657442788,-18.74525879014018,20.83571449286358,71.28591188807054,-17.98731854703105,27.632829386870544,56.58514047046289,-11.562843669690945,8.459439468626089,16.651995118231646,-3.442668878014393
P5,10,0.38,0.15,0.24,0.23,28.715731911315487,173.95598745306532,-30.356492873540788,28.24802609139256,58.21727832479896,-18.86827894789678,10.466314428565369,29.960995656667915,-7.033512413905771,16.732645289406772,45.70396700061161,-7.708643528187014,7.736808641826056,17.05664599494613,-4.66661063608878
P5,11,0.3,0.22,0.25,0.23,98.8881641970772,346.8702434053164,-100.994231226137,23.557360876475535,57.777041545125016,-14.582589868190649,12.12787413091491,23.920580021977592,-4.998343401137898,20.778248486713487,39.15292367539652,-8.053106039372304,5.366740690276578,13.934514673210135,-3.232824400360516
P5,12,0.31,0.27,0.18,0.24,71.28753431027636,198.88787278390316,-50.95940390053951,17.146621998578148,70.63528853396517,-14.572089921952738,10.351884371192241,29.474923450837778,-6.448149279688312,29.64535126744338,65.51580944824677,-17.11245315442984,4.978343678899504,9.604774533816151,-1.9567422315517173
P5,13,0.36,0.14,0.26,0.24,77.29437923234006,205.323484887222,-45.54452046244969,36.60244203154422,110.34534832972872,-29.157275717337985,26.021640632315467,67.8090163779541,-17.101992552263983,31.220161582394937,72.68655286627538,-18.46582364655143,7.125543121965113,15.046365187265765,-3.37773692131546
P5,14,0.25,0.28,0.24,0.23,64.35630081273345,196.94210272391012,-50.910060348020025,18.911001953554123,44.561768145140576,-12.358163377673304,19.49348957630776,53.648531828528874,-14.950402241699313,27.86685284418902,47.749838651949204,-8.644999894777563,17.040918302841682,63.88970989811253,-16.889778817773553
P5,15,0.27,0.2,0.27,0.26,116.32386212521303,229.18525902484225,-56.440831836933285,33.7589513592452,92.88318074103935,-22.80543299927169,11.143819123935671,25.06970988961076,-6.192508464404612,17.26579117452284,31.224883092682468,-6.227661555208378,4.177971723482678,9.113984766405562,-1.7997895198697493
P5,16,0.33,0.22,0.24,0.21,786.3821394870874,2479.2691347892455,-757.6921836704399,66.93487030983951,167.74400609990613,-41.2990105822519,39.12523842779427,65.56774518482001,-18.098159778769094,20.405656445752825,72.57113991387821,-14.064345036360828,5.309687779887261,12.602364975502203,-3.4587011634378824
P5,17,0.31,0.23,0.27,0.19,63.82726093085558,287.77094247224795,-70.43094683460909,15.458488526714522,38.805568024620385,-9.192379173868856,12.176836892790764,38.750250560588455,-10.319353712368862,13.205773519379722,29.84771514098577,-5.944031357821379,5.115225423758334,10.605503873827498,-2.296817720862042
P5,18,0.35,0.24,0.28,0.13,78.00329526353735,176.53493500316605,-57.762465872553335,28.076148476827438,71.92863577391233,-19.03924336694815,22.796102510656247,64.82441867385089,-18.74190838836098,20.24675687277704,93.53328669188429,-17.483586909950514,6.094061606966047,16.352448098132342,-4.095578410533045
P5,19,0.3,0.21,0.26,0.23,60.094418845309725,179.47061421768348,-45.2315974912791,19.4240947625958,57.09694943555702,-18.336552192893862,40.79742253600031,119.01324763018631,-26.970962802944335,27.063276399576722,59.46165564470745,-12.207263730889341,4.653283875538775,9.4164299051778,-2.4196757410710856
P5,20,0.32,0.17,0.29,0.22,500.2896023076304,2011.2809947082947,-599.7861888685529,22.513204588569266,79.58113316461117,-19.32943484686432,24.523671722556497,84.22009929663825,-23.83360930382984,22.6687767943708,55.935624342837755,-12.663766342983795,3.4995357372359526,8.585760245413493,-2.247636725478989
P5,21,0.3,0.12,0.31,0.27,508.15958525144003,1714.0174462679474,-575.469642548016,20.49215972261793,54.73255254205933,-13.992926788412701,18.546057800165247,80.16776016414185,-21.251824294185543,19.45749629725908,37.06352763411796,-7.239298369265161,2.426065401352197,4.821996850841283,-1.0253268955848318
P5,22,0.24,0.2,0.29,0.27,2183.9903492247763,4940.411012298015,-1221.9263411102186,93.94296961487038,292.3848594992476,-72.65305194780062,27.420893549970742,127.7944721341534,-32.089778019904436,27.76407121714894,64.96827045734176,-13.703193359015462,5.134910086775723,13.492269002421398,-3.3084183966433223
P5,23,0.32,0.21,0.23,0.24,1263.4669196650066,3504.9057307354365,-874.3360602270521,51.05518748360788,79.69336309785909,-16.153239396103523,7.140196665718665,17.210787493607057,-5.593995837839301,29.303211000061072,60.603560287126996,-13.18884719826434,9.661022902410384,28.339135311681492,-6.471878488323526
P5,24,0.31,0.22,0.28,0.19,299.9543029129097,739.7624395593737,-200.8934325261213,16.50807329670348,36.27872192467736,-10.105333252027688,4.64001219177111,10.912086834459743,-2.393978521375799,18.36971644903033,30.640400584263958,-4.974186794644694,3.237107710530929,7.4222103674618785,-2.0044837817874437
P5,25,0.39,0.19,0.26,0.16,56.687385862041694,114.37061838210984,-37.5199200722378,20.890022918916493,109.67114127298733,-29.279297915359464,5.885389701762909,16.027064388080817,-3.9068185289242963,14.12950166126594,29.695261914420758,-8.290578122765693,5.598715149537474,14.875385025810147,-3.6475773825607574
P5,26,0.36,0.2,0.24,0.2,641.4620500601802,2829.5968266902782,-858.4643384725059,29.89662145786179,96.4150022389982,-23.83049087958942,9.073428558912248,21.248782644221738,-4.242273683612307,25.316398234569274,43.48821724205761,-8.524692450051896,5.526640051392519,10.89099726140475,-2.5554232236891568
P5,27,0.3,0.2,0.23,0.27,100.46437274017939,548.3757839987333,-88.78622762429364,14.587872752189913,43.1102495672833,-11.09729157178678,10.486774901202715,27.982312732009536,-6.493465133692177,17.756032391426196,38.44971433605175,-7.103154240434466,4.344286764419606,8.394901455864442,-1.3847423246241997
