label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P11,12,0.19,0.07,0.44,0.3,93.83221085704116,297.8873803939331,-62.37654208428458,22.413638201202538,82.49088617195324,-17.21886710183497,20.92956606581645,44.6745026547175,-10.88598564116128,72.60842921450802,237.10449150937902,-54.39987580769701,33.25479299588542,82.51423485030881,-17.480237070563682
P11,13,0.2,0.13,0.42,0.25,941.9783633782008,3048.374834229985,-894.3608473919218,56.483475849514406,206.83207803609912,-52.03803989708491,34.427167678972964,84.02300615498058,-20.964299348461235,74.45584766261766,179.16943678408248,-41.55122768489649,25.119094936768885,63.03044093657382,-16.752443953593747
P11,14,0.23,0.06,0.39,0.32,167.94282158045525,735.8085413121444,-205.51843282694068,25.618014310890835,70.1630693324214,-17.294128053554022,18.144633024185257,56.19010892139485,-14.248984317736493,48.63044947375404,87.01812143509636,-13.35155094118961,18.494712897018452,39.77388113092989,-11.2218617350897
P11,15,0.22,0.04,0.45,0.29,121.43763654969239,311.4787613970806,-77.1605171797511,50.79020460405354,126.06687830324655,-36.12001568512272,24.59379383164821,71.89002968158188,-17.46141900705376,52.79658110004052,147.21554293822055,-34.984198774899056,16.961019378933695,29.739853140115503,-5.9602407536663735
P11,16,0.19,0.02,0.4,0.39,70.47418441586379,169.27920770829743,-39.51203472581919,33.202062082301964,121.7352457035152,-29.404940228197734,27.343188071869765,105.99063625590989,-25.632327337929983,57.860021843053524,130.74267715394706,-31.845009337259658,11.638316738091603,27.81843132693224,-6.891498955128179
P11,17,0.23,0.06,0.39,0.32,230.54653678160042,783.4492711848449,-228.15076276084685,40.533681123146536,151.9316332275703,-40.20641597320788,17.277901993581914,46.42560667247377,-11.469853696810077,84.12837092641351,233.95814436848042,-68.1794227276036,14.222180057026975,30.823904819452594,-6.896706699382497
P11,18,0.19,0.04,0.48,0.29,689.9518001623727,3093.9234587805963,-890.2234997758886,96.75103310284283,401.9732387835255,-100.64544057035074,29.095209152584797,65.34684399041124,-14.783742835193548,48.008347708385955,98.00368762158874,-22.925709567922866,15.397022736662894,32.63349848235846,-7.037454304531812
P11,19,0.27,0.05,0.33,0.35,146.29559772130227,894.2410188956146,-192.62283297405878,21.7777181348438,40.222506700687816,-8.448257790242016,9.246266473840972,28.58442064627058,-4.933236138981048,57.5385417465553,112.55725670425521,-26.921166129356067,15.863336578413456,28.82557070617448,-6.966196502240019
P11,20,0.23,0.03,0.4,0.34,129.70757235354154,375.3072138163895,-124.67399450648627,43.74629281309599,221.1829366679039,-55.38144284058088,28.689207758517856,86.74557704801174,-19.954273439928837,46.47930723434068,89.72641575221006,-19.840688774438927,12.84736826617931,27.719995709517573,-5.221451014522086
P11,21,0.16,0.04,0.47,0.33,182.5394647531746,1319.284110995312,-350.11461329917506,52.316476143747,190.43819600386007,-47.68879233255651,23.549863129399252,58.91026404754355,-13.218986271278668,50.355418763160166,98.5855635714012,-24.528825593964992,15.448182736948466,32.6384501121794,-8.168457840955092
P11,22,0.22,0.03,0.42,0.33,552.8513133815666,2591.76724957424,-782.7167145258442,32.03688041078261,157.63683063802148,-28.808388261617715,9.3525100542783,20.174039308746153,-4.413782949222589,71.1851360450706,130.13541117095383,-22.929661956266404,19.4159859981914,44.42100789024788,-9.004537282878974
P11,23,0.15,0.04,0.44,0.37,49.55766223073008,133.19803179004305,-33.75668238967274,27.071558754156314,101.8857987616938,-27.590944265165138,23.157248723982793,74.06411363165265,-21.022469514944262,50.755173235951105,108.63095390427353,-20.604578066147308,15.422051040499571,42.46677133647489,-9.176784153307258
P11,24,0.24,0.04,0.44,0.28,73.2534855850225,171.27410992175882,-42.93813772764031,8.005069161031795,19.96286912711868,-6.010932388128674,14.830784040021612,37.8756429948226,-9.6891153118039,57.58999523448792,120.20773864626291,-26.102335942874127,9.920269212294462,29.20308123585786,-6.637466392891147
P11,25,0.21,0.06,0.43,0.3,47.33801591123093,104.47290241602118,-26.380929688866562,27.28453347002179,78.53637006144402,-15.672038449332602,24.66782135373508,69.48072066970857,-19.649481181489104,92.08719236889301,205.20934563995954,-47.92646437780157,12.609241333004228,34.7381538810448,-8.547668803826909
P11,26,0.27,0.01,0.4,0.32,35.08429066932403,94.43048012848223,-20.287117385433053,29.97355199188953,95.85495871204324,-27.184045956541528,16.344571675068178,43.09954176032376,-10.493888686118233,68.58765001722325,124.19678524801176,-31.626866515866272,10.73461923705662,26.447772147636403,-5.638171424116874
P12,1,0.17,0.06,0.43,0.34,72964.34649612638,356429.33759305347,-104497.46600505676,5672.432865287479,37635.82546355868,-10865.758471429743,1600.575696437504,10920.696679686513,-3146.8454362752686,1355.1904324615084,10489.897991353078,-3222.646384288329,59.69435606106874,310.54039481586113,-87.27673435387
P12,2,0.27,0.02,0.41,0.3,650.3755823550566,2199.078528251789,-689.4270330656695,16.00498454019993,72.08505892180798,-18.782839366791862,7.866659520851768,18.125682376071975,-5.075253582974626,61.61417928416275,119.90835734091266,-33.55335730862823,37.12854281786499,71.10359161330462,-14.745743193727815
P12,3,0.28,0.01,0.43,0.28,154.07204348607826,1059.9637113788372,-184.37406331086046,18.91333296987149,104.60341441291972,-16.64571437559411,8.20901494150896,43.42909835848707,-8.543408381952142,59.12110184131385,119.38912154084771,-21.351453003011965,40.741060117426755,98.22131409471461,-22.273060767705335
P12,4,0.21,0.02,0.43,0.34,91.88298039133848,398.0271105123889,-111.9562720529577,13.21961308255617,42.44732837967963,-10.065146942483768,12.859070343127023,37.52030826383336,-10.042952814474848,62.87247403279714,106.56448996847665,-21.180944607403205,38.275926000957064,65.66170654615593,-12.87463678175988
P12,5,0.26,0.02,0.39,0.33,1397.1933606634461,6671.040624857532,-2091.870649050848,19.932801623693276,72.97362268790113,-20.821604637172356,8.686407769474453,36.96774916340875,-10.585480740564702,75.80690123645394,122.93943122236738,-20.641930997642845,32.539940187590496,65.08216911639649,-13.578509516933856
P12,6,0.16,0.04,0.49,0.31,2455.7783182691564,8905.240972425103,-2925.0916277872734,41.009485136484216,196.587866841513,-57.939143664017266,13.838476516885834,41.351742471254724,-11.366950977284949,110.1311475768116,311.8478190518922,-73.80159144375513,38.68052661768543,89.89936074854268,-22.014271820723657
P12,7,0.19,0.03,0.47,0.31,1338.44411923311,5028.24132659553,-1510.5597092838118,11.041597401399638,36.43535863497744,-8.52934355455793,5.804461850142861,19.10774718841755,-5.2221879007631955,61.77205042958417,139.42715687071149,-28.175491904335413,33.80990183285071,60.16129811949356,-14.663013329472975
P12,8,0.15,0.03,0.49,0.33,199.1797793685213,444.72080374657463,-97.62558566272429,12.797051759506486,31.997240314319235,-9.43126819925811,5.402254968467268,14.074871976802045,-4.2474341859877836,65.55876964607415,90.57897927405078,-17.06129927646095,35.73740631502153,72.25453979641938,-15.992789517263644
P12,9,0.21,0.02,0.47,0.3,7706.373239328785,35519.574924945555,-10236.477404457723,658.2847041934399,4415.565526268266,-1268.5954436986594,267.63962668827276,1811.0743318929203,-517.362867055274,312.71481418785163,1980.4738346595973,-578.2673345803553,66.91009573095782,293.4488544942827,-78.66906382186659
P12,10,0.2,0.06,0.46,0.28,597.9535267763565,1568.512555795201,-488.5504290979537,31.922926961873948,114.95786563313126,-32.44337305878058,13.056041493816052,52.85295621359019,-14.287167407089143,76.29363859847412,120.56472612472203,-27.012241603457404,26.440641955177355,59.361283420837836,-13.1206380067413
P12,11,0.28,0.03,0.42,0.27,64.49278872155914,371.68039498728865,-79.26197713200955,5.285404848199801,18.46309358998907,-5.171820609168949,9.035903854478512,19.374581669286975,-4.8689799614104174,55.15673923633763,95.09749252861769,-18.01795023107446,26.56003938203051,71.46564350085545,-10.510381879460478
P12,12,0.15,0.06,0.49,0.3,124.47097641389254,1249.255787339262,-225.9494639402816,20.2813434852404,146.9981582518701,-31.05511250740201,9.331273985686535,27.348478453589706,-6.805722555438543,63.92515787309455,132.1204442402913,-26.24981202226421,30.6893484465732,62.32160809727799,-14.18933539867333
P12,13,0.22,0.06,0.48,0.24,1175.347654682817,2260.549920533963,-741.7170059102339,16.86687613731054,72.49541141640566,-18.968147385807736,48.84880524581759,202.49831187353624,-62.576938839055806,79.26417948879606,208.4625706017793,-47.292858384822836,59.58665061976622,122.44456077729865,-24.524006372026886
P12,14,0.23,0.03,0.45,0.29,173.5059989017936,493.02349918506474,-133.56150156649585,16.93171503487829,92.0418103979159,-26.004459932975752,20.66081292016497,146.49568566228598,-29.56882474829258,84.20426650540269,228.92942083731697,-47.55913302168876,53.81675751767305,122.67447933542957,-30.312133578572087
P12,15,0.21,0.01,0.41,0.37,491.45248714499724,1657.5929079315626,-616.9492851401337,6.410290940437817,13.406279939562017,-3.005110836487861,136.43046105393125,401.53547610501175,-110.71622177756545,124.92582776763305,195.42072146953151,-34.92243201418341,38.53717881805188,56.38410039629593,-10.984022476608477
P12,16,0.19,0.01,0.44,0.36,502.9298317564933,1377.6554090884802,-403.5169476817718,34.48360539080322,165.80871731255914,-44.14535857981074,21.04698502728222,77.3562202720671,-22.77355485442873,58.733645380289566,108.12827858115418,-20.98532222809472,42.883418036040446,131.74298375036844,-33.779507320973174
P12,17,0.3,0.06,0.36,0.28,54.34439466556329,114.0860566455849,-25.9605720535763,3.724106210365529,13.916927044349475,-3.7193735768534295,4.177410327175811,10.409425184295852,-2.626494988252097,73.95283862396452,127.72258103127746,-27.188032737089245,35.641257256281335,67.81546409966987,-12.72770171473784
P12,18,0.2,0.05,0.45,0.3,369.3123461139762,1718.992660778364,-413.37130260667743,8.202386553590646,17.595611624518355,-4.448065524659392,15.5524242450191,129.77452801039288,-28.240185952351077,64.22389443233851,119.67421285359875,-20.509406241652123,35.66930847639766,87.85078546608193,-17.24476855169518
P12,19,0.27,0.01,0.38,0.34,935.0319577114909,3712.645377018327,-908.0213334263833,11.137193060894006,53.91024693328559,-15.165486184714911,34.57844144193282,168.72438845523294,-47.36364170855982,74.18417785518756,137.78016961042482,-29.910951248415415,43.61027950758006,76.53646181080813,-18.423014335420007
P12,20,0.23,0.01,0.38,0.38,1753.2480947786685,6165.98181191725,-1895.625874355154,29.069199492771546,115.02350915856135,-35.38197420669087,10.87170991790507,37.92525998245303,-10.430754631289632,94.96257250476074,295.7537267216843,-73.38842392424071,54.597523407887984,100.48899933718215,-25.196976067392644
P12,21,0.24,0.04,0.38,0.34,290.9428130884949,1330.1404495420975,-373.98075200700043,13.538907581104112,54.97520134301045,-15.129713658514031,13.18059979959496,59.6330200595945,-16.128340572390936,75.46861827298596,157.6797250048763,-38.439130178854256,42.99887912190974,92.06544070076716,-19.420396961834758
P12,22,0.21,0.03,0.47,0.29,207.30155870374765,910.3450935012264,-282.0893657136899,29.945639069002894,187.48903933035612,-53.447725343222736,3.6220652847731776,17.527597823203095,-2.5199304930264397,63.71227352789097,125.39243021436802,-23.69110872084344,33.25919152750636,73.32303630246216,-14.735251614846431
P12,23,0.18,0.04,0.49,0.29,777.0612518844617,3004.4806472090736,-905.9204524060245,9.863013374210478,35.12639511138323,-7.4009092194849275,48.50498827181361,237.8029609159711,-72.2603550010363,65.63803095889656,111.28584650220694,-21.867841801570787,45.28249406458768,94.23416148871448,-17.591513197479813
P12,24,0.17,0.03,0.49,0.31,281.94240408473377,682.2076256375896,-168.13201991388775,31.037754490979687,137.56490095525513,-36.83473035923399,5.762926750353627,17.48333869951458,-4.733313522189629,69.18153702090396,133.02580337645034,-30.009779884330065,41.024348454178146,83.27874106425256,-18.866732276831925
P12,25,0.27,0.09,0.42,0.22,358.4983610796558,1156.556944624497,-358.81555344227843,20.628098408527762,87.73723793366675,-24.24990662408126,9.214493743685308,35.44339858590803,-10.609111328965213,62.59381897777624,116.39350894704783,-23.447401338516222,39.373407489826164,85.85944274122728,-20.62777033473295
P12,26,0.24,0.05,0.46,0.25,1504.8438321684741,4999.022294179851,-1490.9321715505314,29.170956084756885,106.88988610501725,-28.68091306112998,48.979323731331206,266.4204926222607,-77.19651357329172,80.72625510278452,159.01779079421152,-31.30439917315509,37.74143845004323,53.87433648477565,-9.483947500405687
P13,1,0.16,0.03,0.45,0.36,106.91835833442998,541.7746115816099,-93.62765486761286,17.075319458553825,44.307474013632856,-12.544005693731071,91.13329373658641,340.33236164707216,-47.50662191831109,106.09806070415722,290.5003620381794,-58.411348897133436,39.30879188786893,72.80917232752203,-17.4016426447378
P13,2,0.2,0.03,0.42,0.35,472.2500534462729,1606.1656303018417,-398.9477293017173,35.59161593912329,195.25003922621957,-40.57798937952737,288.91661482858046,563.2166508048073,-126.22235523263507,116.6949836158568,251.77225358356714,-48.90557308240553,43.01968724935935,92.90604533149568,-21.06327048855415
P13,3,0.19,0.05,0.43,0.33,118.24928558530688,369.08801133338557,-100.50686538149962,21.5836974832029,51.80506619556452,-13.570179468693588,151.47397039627387,332.85453156828544,-92.5037178940755,87.69621433976253,212.15016299437133,-43.97831067537282,21.426758027358098,65.39320973665949,-9.595418400916316
P13,4,0.24,0.02,0.36,0.38,67.76861035236686,168.15551713384957,-42.6853847383434,22.09799254467645,66.85919997297289,-16.824438636230393,112.6612850072925,197.28889281335265,-41.50631477305094,87.758385826911,225.73597489050985,-53.159131318793214,48.60243014787506,83.34646188192072,-21.72384981331755
P13,5,0.19,0.01,0.5,0.3,93.43802067269894,163.50242335419154,-40.492010015656334,24.285617316440273,49.26474424643474,-12.646992971800232,235.1601283318721,907.2260160643773,-276.7075421360931,81.2658472468138,163.8698355753842,-36.20431578293724,28.503239968243808,57.517790536271534,-9.966823564080064
P13,6,0.29,0.02,0.32,0.37,41.21093010006804,155.78198447528854,-46.65287560933311,24.624820662446357,62.19090645682838,-17.153216370302097,110.09413370383513,310.3013662213311,-91.0495598987956,88.14411644118141,147.79162596106124,-38.044612443728234,28.525615646140004,47.302486169511184,-12.257558590115119
P13,7,0.2,0.04,0.38,0.38,185.18655342584066,819.7192931979007,-267.1313712770918,30.052450934143728,80.44497359769139,-20.041719412990968,62.34543821339877,361.6001052458953,-62.17971377405894,81.40211962518417,223.34470373312234,-47.056670319662125,39.075561059710864,75.56057903191768,-17.790940951455354
P13,8,0.2,0.04,0.43,0.33,93.82001165699735,314.10632022753924,-95.44999746481517,36.55474291500279,77.18592555064194,-19.79304304096303,234.59467844942216,917.4352513838144,-233.15138938745787,88.36590999537954,234.24876552926017,-52.91503259911744,33.216584954877014,63.10847738976315,-13.834822768691762
P13,9,0.24,0.04,0.43,0.29,17.497476445954533,49.23287707676086,-15.374474077938512,31.052798295483743,62.475976961880136,-14.999284602244414,229.93371209406297,607.945572185451,-161.33469649698813,101.09868774447102,213.1962639433324,-51.708683364680645,22.333940346835057,68.46899570275167,-16.006191175132237
P13,10,0.22,0.01,0.44,0.33,265.04597731731513,924.514814576133,-310.17687851002404,23.71515203350313,62.97112692229353,-14.437437478588063,170.38187414291195,654.015583178677,-178.00961037105554,84.24294542680566,203.6497042212364,-42.80260767253317,35.78019899993775,68.5067962640586,-17.757670847194227
P13,11,0.17,0.03,0.48,0.32,502.7102921206487,3104.4111259124934,-621.2176971178286,31.267594583442204,213.35232033182302,-39.26733759529996,85.23185732889218,159.84462339837137,-49.30308643569681,95.06255429951561,176.57587554133318,-46.87233796254164,40.17210681921114,76.34169025382087,-15.107426323330017
P13,12,0.25,0.04,0.36,0.35,184.32388747263934,422.47444453426914,-125.2605036290226,23.090502858783445,62.94417172677314,-14.99705550636246,43.94515507363194,127.22788743340172,-39.62020595577786,134.60960100843192,261.56294013112074,-69.00629579035852,61.300443807219786,165.64138128196748,-38.465782324210174
